id,city_id,driver_id,date,sum
4809,66,391,2025-09-21,163
4810,34,989,2025-09-18,137
4811,44,382,2025-09-22,297
4812,65,417,2025-09-21,235
4813,15,875,2025-09-06,259
4814,1,427,2025-09-29,270
4815,61,608,2025-09-06,101
4816,9,879,2025-09-14,354
4817,39,197,2025-09-30,451
4818,57,451,2025-09-21,361
4819,69,943,2025-09-06,109
4820,100,212,2025-09-25,128
4821,28,415,2025-09-17,166
4822,41,885,2025-09-17,251
4823,14,802,2025-09-10,484
4824,79,316,2025-09-19,354
4825,20,432,2025-09-06,108
4826,99,506,2025-09-26,97
4827,21,725,2025-09-22,90
4828,42,1080,2025-09-17,252
4829,84,710,2025-09-26,223
4830,100,844,2025-09-09,127
4831,34,584,2025-09-30,448
4832,39,480,2025-09-05,166
4833,43,845,2025-09-12,434
4834,96,423,2025-09-15,167
4835,55,677,2025-09-13,400
4836,54,106,2025-09-25,491
4837,52,157,2025-09-14,191
4838,83,925,2025-09-05,243
4839,99,381,2025-09-01,429
4840,91,308,2025-09-07,348
4841,92,363,2025-09-10,436
4842,48,125,2025-09-11,228
4843,49,434,2025-09-18,296
4844,95,305,2025-09-26,120
4845,80,616,2025-09-15,448
4846,36,210,2025-09-03,134
4847,21,434,2025-09-24,255
4848,93,708,2025-09-16,497
4849,6,900,2025-09-22,209
4850,89,1083,2025-09-30,371
4851,63,356,2025-09-09,320
4852,76,485,2025-09-02,61
4853,8,755,2025-09-11,151
4854,69,479,2025-09-15,482
4855,37,214,2025-09-16,78
4856,96,176,2025-09-11,406
4857,94,524,2025-09-27,87
4858,20,704,2025-09-10,303
4859,26,676,2025-09-03,234
4860,32,436,2025-09-19,289
4861,98,777,2025-09-09,295
4862,68,937,2025-09-10,363
4863,3,244,2025-09-25,404
4864,9,992,2025-09-26,368
4865,92,857,2025-09-11,500
4866,47,1027,2025-09-25,238
4867,96,1006,2025-09-07,104
4868,42,580,2025-09-08,245
4869,47,442,2025-09-07,356
4870,91,366,2025-09-09,319
4871,96,1056,2025-09-01,81
4872,16,758,2025-09-14,228
4873,51,926,2025-09-16,418
4874,7,952,2025-09-17,40
4875,66,483,2025-09-01,299
4876,56,133,2025-09-17,457
4877,42,910,2025-09-18,261
4878,37,689,2025-09-11,334
4879,9,853,2025-09-03,299
4880,12,1098,2025-09-18,409
4881,15,645,2025-09-06,418
4882,66,967,2025-09-28,54
4883,74,1045,2025-09-15,322
4884,84,296,2025-09-25,47
4885,99,801,2025-09-14,428
4886,36,577,2025-09-15,465
4887,95,256,2025-09-21,179
4888,10,287,2025-09-21,304
4889,44,565,2025-09-17,409
4890,89,858,2025-09-27,495
4891,56,1011,2025-09-01,215
4892,74,401,2025-09-01,329
4893,50,120,2025-09-01,125
4894,42,538,2025-09-05,142
4895,29,699,2025-09-22,403
4896,42,646,2025-09-15,344
4897,86,306,2025-09-25,430
4898,74,1048,2025-09-12,467
4899,92,989,2025-09-19,88
4900,25,892,2025-09-05,115
4901,40,286,2025-09-04,23
4902,69,717,2025-09-28,30
4903,100,231,2025-09-18,188
4904,9,436,2025-09-28,171
4905,30,774,2025-09-07,113
4906,39,268,2025-09-14,148
4907,30,1059,2025-09-30,121
4908,99,464,2025-09-01,80
4909,57,227,2025-09-27,495
4910,49,127,2025-09-15,454
4911,96,975,2025-09-24,116
4912,49,151,2025-09-15,234
4913,52,304,2025-09-07,404
4914,49,705,2025-09-27,73
4915,12,1093,2025-09-06,269
4916,75,842,2025-09-17,72
4917,21,875,2025-09-07,71
4918,63,859,2025-09-20,193
4919,96,425,2025-09-14,107
4920,27,193,2025-09-26,269
4921,47,590,2025-09-09,270
4922,15,1068,2025-09-15,18
4923,1,490,2025-09-26,225
4924,52,1085,2025-09-28,61
4925,46,470,2025-09-10,438
4926,9,545,2025-09-28,343
4927,39,335,2025-09-23,53
4928,84,760,2025-09-26,209
4929,61,117,2025-09-09,383
4930,83,1019,2025-09-11,33
4931,19,968,2025-09-08,100
4932,73,110,2025-09-05,275
4933,20,244,2025-09-23,250
4934,98,140,2025-09-02,315
4935,27,988,2025-09-24,348
4936,38,481,2025-09-20,222
4937,21,530,2025-09-06,99
4938,67,1089,2025-09-05,389
4939,86,286,2025-09-12,460
4940,15,906,2025-09-06,25
4941,64,309,2025-09-10,216
4942,81,483,2025-09-30,440
4943,34,737,2025-09-11,24
4944,4,440,2025-09-01,465
4945,61,136,2025-09-24,456
4946,19,1036,2025-09-14,33
4947,70,487,2025-09-25,316
4948,93,638,2025-09-06,90
4949,13,116,2025-09-12,469
4950,29,195,2025-09-14,43
4951,15,1092,2025-09-16,247
4952,54,977,2025-09-29,284
4953,57,238,2025-09-28,318
4954,82,101,2025-09-10,253
4955,61,1022,2025-09-29,141
4956,17,431,2025-09-22,286
4957,47,1080,2025-09-20,352
4958,92,199,2025-09-16,262
4959,96,952,2025-09-28,302
4960,26,229,2025-09-08,273
4961,17,925,2025-09-05,125
4962,85,185,2025-09-24,58
4963,92,514,2025-09-10,464
4964,79,208,2025-09-08,125
4965,33,290,2025-09-24,347
4966,39,437,2025-09-23,246
4967,86,705,2025-09-17,274
4968,74,1005,2025-09-09,399
4969,17,436,2025-09-14,201
4970,85,249,2025-09-19,387
4971,5,866,2025-09-29,419
4972,50,748,2025-09-02,416
4973,26,287,2025-09-01,83
4974,82,135,2025-09-27,416
4975,31,266,2025-09-13,175
4976,2,686,2025-09-16,257
4977,45,293,2025-09-21,455
4978,74,516,2025-09-15,119
4979,59,737,2025-09-09,289
4980,57,221,2025-09-24,153
4981,84,887,2025-09-17,483
4982,44,446,2025-09-29,105
4983,33,450,2025-09-26,456
4984,63,891,2025-09-18,243
4985,85,199,2025-09-22,448
4986,44,882,2025-09-17,144
4987,9,901,2025-09-12,228
4988,83,127,2025-09-18,74
4989,13,333,2025-09-15,434
4990,15,224,2025-09-18,374
4991,38,230,2025-09-28,187
4992,40,564,2025-09-14,293
4993,11,1090,2025-09-28,268
4994,24,508,2025-09-27,491
4995,66,300,2025-09-05,440
4996,88,328,2025-09-25,18
4997,26,852,2025-09-24,191
4998,68,716,2025-09-25,87
4999,73,981,2025-09-17,278
5000,7,920,2025-09-18,195
5001,70,336,2025-09-23,494
5002,68,271,2025-09-12,91
5003,13,797,2025-09-06,335
5004,82,980,2025-09-20,125
5005,97,834,2025-09-05,286
5006,79,535,2025-09-28,113
5007,36,151,2025-09-13,161
5008,50,1023,2025-09-17,225
5009,61,580,2025-09-11,79
5010,93,1061,2025-09-10,10
5011,10,358,2025-09-23,294
5012,86,420,2025-09-07,482
5013,94,728,2025-09-20,44
5014,8,874,2025-09-14,81
5015,19,593,2025-09-27,92
5016,98,1096,2025-09-26,496
5017,32,501,2025-09-26,91
5018,83,530,2025-09-13,312
5019,25,355,2025-09-27,189
5020,10,332,2025-09-09,81
5021,52,227,2025-09-24,388
5022,75,1068,2025-09-22,87
5023,27,555,2025-09-05,354
5024,36,879,2025-09-11,15
5025,82,221,2025-09-17,169
5026,68,206,2025-09-25,331
5027,77,583,2025-09-08,348
5028,57,406,2025-09-27,73
5029,70,861,2025-09-20,242
5030,20,173,2025-09-29,396
5031,93,450,2025-09-29,149
5032,6,491,2025-09-27,466
5033,33,216,2025-09-21,248
5034,55,700,2025-09-06,458
5035,91,809,2025-09-28,416
5036,63,877,2025-09-10,125
5037,67,206,2025-09-03,384
5038,78,1083,2025-09-20,452
5039,47,348,2025-09-28,445
5040,86,607,2025-09-27,369
5041,56,532,2025-09-02,336
5042,14,986,2025-09-25,153
5043,93,851,2025-09-09,473
5044,33,756,2025-09-17,178
5045,54,783,2025-09-27,138
5046,46,186,2025-09-01,61
5047,92,926,2025-09-16,134
5048,75,607,2025-09-08,312
5049,56,782,2025-09-09,63
5050,100,947,2025-09-23,259
5051,72,722,2025-09-27,299
5052,49,722,2025-09-17,455
5053,86,492,2025-09-02,318
5054,14,705,2025-09-27,416
5055,83,1077,2025-09-04,304
5056,13,221,2025-09-25,132
5057,47,695,2025-09-22,373
5058,78,532,2025-09-27,211
5059,92,863,2025-09-02,187
5060,83,908,2025-09-15,446
5061,59,688,2025-09-28,277
5062,5,1063,2025-09-13,426
5063,81,863,2025-09-25,231
5064,86,1030,2025-09-01,120
5065,73,286,2025-09-01,332
5066,43,202,2025-09-10,481
5067,53,922,2025-09-01,383
5068,59,970,2025-09-29,139
5069,46,939,2025-09-22,186
5070,46,1097,2025-09-08,151
5071,58,903,2025-09-02,176
5072,59,816,2025-09-21,144
5073,99,913,2025-09-06,117
5074,72,890,2025-09-28,290
5075,83,430,2025-09-24,215
5076,97,457,2025-09-25,427
5077,23,965,2025-09-16,448
5078,12,442,2025-09-12,325
5079,69,858,2025-09-26,438
5080,30,425,2025-09-27,166
5081,13,1037,2025-09-24,56
5082,82,516,2025-09-11,328
5083,64,755,2025-09-06,397
5084,49,308,2025-09-09,448
5085,91,598,2025-09-12,182
5086,57,1018,2025-09-12,396
5087,21,1083,2025-09-06,175
5088,3,215,2025-09-07,307
5089,40,1031,2025-09-17,368
5090,83,674,2025-09-10,397
5091,72,652,2025-09-06,213
5092,80,813,2025-09-03,111
5093,12,193,2025-09-23,316
5094,85,515,2025-09-28,144
5095,19,834,2025-09-11,282
5096,46,507,2025-09-05,481
5097,50,207,2025-09-28,499
5098,95,935,2025-09-29,464
5099,38,729,2025-09-19,52
5100,42,331,2025-09-15,432
5101,6,352,2025-09-18,89
5102,86,381,2025-09-01,263
5103,29,954,2025-09-23,122
5104,32,997,2025-09-08,235
5105,83,932,2025-09-07,84
5106,2,404,2025-09-08,20
5107,79,595,2025-09-27,234
5108,54,670,2025-09-18,300
5109,25,523,2025-09-06,444
5110,67,695,2025-09-13,331
5111,74,1010,2025-09-29,208
5112,96,368,2025-09-23,417
5113,47,923,2025-09-26,144
5114,56,480,2025-09-12,470
5115,31,428,2025-09-18,192
5116,10,1082,2025-09-23,78
5117,42,981,2025-09-27,369
5118,32,915,2025-09-18,306
5119,17,199,2025-09-30,411
5120,65,826,2025-09-16,284
5121,41,208,2025-09-26,433
5122,78,334,2025-09-24,188
5123,92,819,2025-09-21,293
5124,29,577,2025-09-09,304
5125,7,572,2025-09-20,234
5126,64,706,2025-09-14,43
5127,22,123,2025-09-18,239
5128,72,766,2025-09-02,468
5129,45,589,2025-09-28,371
5130,19,166,2025-09-22,191
5131,9,1078,2025-09-24,151
5132,73,359,2025-09-29,382
5133,4,831,2025-09-20,261
5134,56,822,2025-09-25,492
5135,18,506,2025-09-07,348
5136,58,418,2025-09-18,366
5137,87,412,2025-09-11,129
5138,73,918,2025-09-29,270
5139,53,248,2025-09-25,286
5140,88,701,2025-09-11,451
5141,1,1095,2025-09-20,37
5142,92,873,2025-09-12,310
5143,16,894,2025-09-03,324
5144,9,643,2025-09-14,383
5145,21,851,2025-09-07,137
5146,77,893,2025-09-25,101
5147,24,131,2025-09-21,485
5148,64,847,2025-09-04,179
5149,12,197,2025-09-13,303
5150,90,1072,2025-09-22,208
5151,53,491,2025-09-23,252
5152,18,968,2025-09-11,103
5153,13,419,2025-09-12,100
5154,91,541,2025-09-29,139
5155,64,193,2025-09-06,143
5156,52,306,2025-09-08,189
5157,83,749,2025-09-03,183
5158,58,870,2025-09-04,278
5159,33,121,2025-09-29,320
5160,8,671,2025-09-02,359
5161,48,198,2025-09-06,10
5162,68,113,2025-09-01,177
5163,50,414,2025-09-01,419
5164,73,677,2025-09-12,449
5165,9,1079,2025-09-06,106
5166,82,736,2025-09-16,103
5167,69,324,2025-09-12,59
5168,88,1035,2025-09-05,317
5169,48,688,2025-09-06,466
5170,57,824,2025-09-28,460
5171,99,282,2025-09-17,86
5172,57,132,2025-09-20,29
5173,69,1010,2025-09-26,491
5174,16,927,2025-09-30,169
5175,38,211,2025-09-12,359
5176,24,705,2025-09-17,95
5177,13,610,2025-09-07,318
5178,20,728,2025-09-30,182
5179,59,1051,2025-09-22,290
5180,50,903,2025-09-15,493
5181,15,785,2025-09-18,43
5182,44,353,2025-09-12,82
5183,31,1084,2025-09-27,261
5184,25,914,2025-09-13,31
5185,46,161,2025-09-30,481
5186,62,931,2025-09-27,475
5187,85,825,2025-09-25,439
5188,76,202,2025-09-28,276
5189,12,780,2025-09-21,174
5190,68,677,2025-09-19,369
5191,69,635,2025-09-13,397
5192,70,759,2025-09-07,154
5193,42,239,2025-09-15,400
5194,26,400,2025-09-21,228
5195,52,546,2025-09-13,52
5196,63,125,2025-09-16,63
5197,42,675,2025-09-16,322
5198,50,414,2025-09-16,412
5199,99,395,2025-09-25,360
5200,90,157,2025-09-17,435
5201,6,293,2025-09-03,167
5202,76,866,2025-09-29,302
5203,70,278,2025-09-21,170
5204,95,150,2025-09-18,24
5205,7,1090,2025-09-10,207
5206,25,461,2025-09-18,36
5207,88,995,2025-09-14,388
5208,66,637,2025-09-28,101
5209,66,480,2025-09-22,367
5210,6,1033,2025-09-07,60
5211,59,1073,2025-09-06,466
5212,29,830,2025-09-11,47
5213,92,309,2025-09-16,115
5214,74,756,2025-09-20,17
5215,6,1045,2025-09-13,115
5216,89,220,2025-09-30,158
5217,1,1027,2025-09-08,347
5218,43,282,2025-09-13,433
5219,30,481,2025-09-30,438
5220,52,146,2025-09-05,82
5221,77,353,2025-09-20,352
5222,34,1004,2025-09-30,226
5223,88,685,2025-09-23,452
5224,81,418,2025-09-07,491
5225,84,855,2025-09-30,149
5226,53,807,2025-09-01,222
5227,53,487,2025-09-09,441
5228,25,937,2025-09-25,259
5229,33,715,2025-09-01,330
5230,89,505,2025-09-02,366
5231,99,560,2025-09-05,349
5232,89,329,2025-09-03,336
5233,15,219,2025-09-06,471
5234,63,169,2025-09-06,284
5235,42,272,2025-09-24,141
5236,88,833,2025-09-30,365
5237,51,392,2025-09-18,156
5238,37,977,2025-09-19,143
5239,14,880,2025-09-04,212
5240,26,1074,2025-09-03,294
5241,64,306,2025-09-05,275
5242,5,581,2025-09-16,65
5243,15,335,2025-09-02,436
5244,50,289,2025-09-03,400
5245,89,926,2025-09-03,133
5246,56,731,2025-09-12,234
5247,95,247,2025-09-15,315
5248,99,143,2025-09-22,488
5249,65,886,2025-09-07,403
5250,27,843,2025-09-11,32
5251,73,115,2025-09-05,184
5252,33,1044,2025-09-06,189
5253,60,306,2025-09-29,339
5254,8,501,2025-09-13,88
5255,38,618,2025-09-03,125
5256,24,743,2025-09-07,181
5257,85,839,2025-09-15,22
5258,57,172,2025-09-27,135
5259,78,642,2025-09-10,295
5260,21,247,2025-09-18,172
5261,8,215,2025-09-22,43
5262,53,631,2025-09-18,18
5263,80,838,2025-09-06,380
5264,42,480,2025-09-02,83
5265,14,801,2025-09-08,13
5266,49,104,2025-09-19,39
5267,50,888,2025-09-19,71
5268,29,881,2025-09-21,28
5269,73,659,2025-09-03,20
5270,84,944,2025-09-30,253
5271,74,761,2025-09-13,154
5272,88,731,2025-09-13,240
5273,96,344,2025-09-22,261
5274,79,357,2025-09-12,335
5275,59,591,2025-09-30,470
5276,20,566,2025-09-18,460
5277,47,330,2025-09-05,156
5278,82,849,2025-09-06,208
5279,33,1004,2025-09-06,198
5280,95,122,2025-09-14,422
5281,39,248,2025-09-02,245
5282,53,828,2025-09-29,287
5283,30,512,2025-09-05,440
5284,81,462,2025-09-07,492
5285,52,532,2025-09-29,223
5286,59,852,2025-09-15,237
5287,50,575,2025-09-12,182
5288,42,782,2025-09-13,78
5289,93,643,2025-09-07,135
5290,28,830,2025-09-07,301
5291,25,1071,2025-09-28,383
5292,85,903,2025-09-20,196
5293,60,662,2025-09-28,401
5294,53,484,2025-09-21,167
5295,28,503,2025-09-05,250
5296,14,656,2025-09-21,241
5297,39,1027,2025-09-27,499
5298,100,991,2025-09-20,221
5299,7,305,2025-09-07,182
5300,71,1012,2025-09-06,347
5301,50,1060,2025-09-17,231
5302,24,1066,2025-09-15,22
5303,89,312,2025-09-13,300
5304,86,277,2025-09-09,391
5305,88,677,2025-09-25,89
5306,83,512,2025-09-19,410
5307,26,255,2025-09-14,172
5308,60,352,2025-09-28,388
5309,17,881,2025-09-30,259
5310,41,726,2025-09-30,400
5311,79,644,2025-09-24,331
5312,5,793,2025-09-04,412
5313,9,188,2025-09-01,14
5314,7,440,2025-09-28,56
5315,41,1054,2025-09-29,192
5316,26,862,2025-09-05,500
5317,28,415,2025-09-27,43
5318,47,739,2025-09-30,171
5319,75,1027,2025-09-27,238
5320,61,447,2025-09-23,99
5321,38,411,2025-09-04,420
5322,72,264,2025-09-29,460
5323,20,268,2025-09-14,70
5324,69,1033,2025-09-20,219
5325,21,676,2025-09-18,331
5326,61,817,2025-09-09,363
5327,32,1100,2025-09-04,349
5328,19,1032,2025-09-15,59
5329,97,141,2025-09-05,460
5330,49,585,2025-09-13,254
5331,22,886,2025-09-01,310
5332,89,938,2025-09-12,486
5333,57,699,2025-09-19,103
5334,58,1016,2025-09-01,261
5335,86,681,2025-09-12,463
5336,44,188,2025-09-29,199
5337,9,282,2025-09-05,329
5338,39,794,2025-09-13,479
5339,20,214,2025-09-30,414
5340,86,302,2025-09-21,174
5341,38,829,2025-09-26,495
5342,11,464,2025-09-20,419
5343,64,117,2025-09-20,466
5344,76,528,2025-09-06,196
5345,33,297,2025-09-17,153
5346,67,1026,2025-09-30,22
5347,63,427,2025-09-29,95
5348,7,765,2025-09-08,368
5349,40,370,2025-09-15,231
5350,44,142,2025-09-09,393
5351,98,773,2025-09-15,347
5352,11,441,2025-09-18,26
5353,17,993,2025-09-30,329
5354,2,853,2025-09-19,19
5355,39,490,2025-09-07,473
5356,61,490,2025-09-13,28
5357,89,789,2025-09-09,366
5358,49,444,2025-09-12,421
5359,66,975,2025-09-26,227
5360,53,825,2025-09-11,77
5361,45,837,2025-09-09,292
5362,25,601,2025-09-10,146
5363,11,1036,2025-09-15,480
5364,86,187,2025-09-26,351
5365,41,983,2025-09-17,468
5366,15,124,2025-09-26,75
5367,98,210,2025-09-08,48
5368,23,483,2025-09-03,88
5369,74,921,2025-09-08,408
5370,12,985,2025-09-03,14
5371,93,114,2025-09-24,423
5372,44,992,2025-09-30,326
5373,10,260,2025-09-19,330
5374,59,747,2025-09-28,179
5375,86,209,2025-09-20,72
5376,8,822,2025-09-05,112
5377,96,1049,2025-09-03,105
5378,12,836,2025-09-03,11
5379,56,911,2025-09-22,129
5380,27,152,2025-09-23,50
5381,50,429,2025-09-21,281
5382,25,588,2025-09-27,111
5383,91,608,2025-09-20,371
5384,24,581,2025-09-10,384
5385,87,707,2025-09-28,450
5386,8,554,2025-09-06,269
5387,1,182,2025-09-06,111
5388,34,248,2025-09-29,287
5389,74,1097,2025-09-07,368
5390,16,820,2025-09-25,48
5391,25,292,2025-09-28,174
5392,97,334,2025-09-06,212
5393,82,957,2025-09-19,161
5394,77,523,2025-09-17,337
5395,37,324,2025-09-14,138
5396,45,854,2025-09-08,281
5397,1,771,2025-09-29,359
5398,33,389,2025-09-25,92
5399,9,164,2025-09-03,262
5400,45,1025,2025-09-24,40
5401,80,874,2025-09-27,230
5402,11,791,2025-09-25,470
5403,92,557,2025-09-01,391
5404,87,191,2025-09-11,311
5405,99,1039,2025-09-30,195
5406,90,798,2025-09-20,357
5407,9,683,2025-09-09,382
5408,41,562,2025-09-12,390
5409,62,480,2025-09-16,163
5410,98,601,2025-09-11,289
5411,96,295,2025-09-08,310
5412,22,144,2025-09-23,190
5413,53,577,2025-09-29,246
5414,42,1046,2025-09-26,443
5415,52,575,2025-09-28,470
5416,60,564,2025-09-05,82
5417,95,869,2025-09-13,224
5418,4,995,2025-09-05,413
5419,41,491,2025-09-28,333
5420,20,510,2025-09-12,17
5421,56,911,2025-09-27,348
5422,23,255,2025-09-19,494
5423,24,323,2025-09-04,18
5424,51,584,2025-09-05,148
5425,44,303,2025-09-01,264
5426,51,263,2025-09-10,434
5427,71,385,2025-09-08,107
5428,63,722,2025-09-24,265
5429,56,546,2025-09-28,91
5430,63,1093,2025-09-22,40
5431,46,1085,2025-09-04,44
5432,42,823,2025-09-16,321
5433,38,245,2025-09-08,275
5434,64,923,2025-09-07,223
5435,63,114,2025-09-10,333
5436,21,447,2025-09-21,169
5437,88,734,2025-09-14,323
5438,16,714,2025-09-05,281
5439,37,450,2025-09-24,201
5440,89,985,2025-09-05,199
5441,73,1094,2025-09-16,42
5442,3,558,2025-09-12,223
5443,32,315,2025-09-11,362
5444,30,1032,2025-09-28,472
5445,41,750,2025-09-30,471
5446,61,906,2025-09-09,294
5447,44,692,2025-09-26,179
5448,90,300,2025-09-29,75
5449,42,901,2025-09-21,303
5450,30,826,2025-09-19,322
5451,31,933,2025-09-27,137
5452,63,677,2025-09-16,465
5453,3,421,2025-09-17,460
5454,13,494,2025-09-25,85
5455,80,430,2025-09-03,280
5456,63,574,2025-09-20,471
5457,94,373,2025-09-03,240
5458,50,897,2025-09-07,415
5459,99,383,2025-09-23,83
5460,47,969,2025-09-25,40
5461,61,353,2025-09-08,334
5462,1,436,2025-09-12,432
5463,80,595,2025-09-18,84
5464,35,1080,2025-09-11,258
5465,41,720,2025-09-29,284
5466,26,944,2025-09-26,340
5467,25,1081,2025-09-30,315
5468,78,224,2025-09-10,385
5469,8,854,2025-09-29,109
5470,68,919,2025-09-17,154
5471,32,910,2025-09-13,226
5472,90,939,2025-09-28,15
5473,39,368,2025-09-07,83
5474,38,126,2025-09-01,343
5475,83,881,2025-09-14,50
5476,48,577,2025-09-25,475
5477,19,558,2025-09-21,205
5478,72,261,2025-09-20,237
5479,98,422,2025-09-04,489
5480,36,567,2025-09-09,111
5481,91,722,2025-09-15,155
5482,21,701,2025-09-05,175
5483,3,227,2025-09-02,454
5484,42,666,2025-09-16,198
5485,19,423,2025-09-27,378
5486,49,664,2025-09-01,331
5487,56,762,2025-09-11,212
5488,23,435,2025-09-20,438
5489,98,136,2025-09-21,154
5490,42,680,2025-09-25,301
5491,6,1005,2025-09-17,38
5492,93,835,2025-09-23,77
5493,64,166,2025-09-30,44
5494,18,256,2025-09-04,277
5495,21,1063,2025-09-23,130
5496,12,873,2025-09-12,192
5497,44,184,2025-09-14,185
5498,97,172,2025-09-16,215
5499,70,164,2025-09-17,223
5500,83,909,2025-09-13,365
5501,20,662,2025-09-27,55
5502,27,560,2025-09-06,69
5503,98,1034,2025-09-28,143
5504,30,346,2025-09-02,340
5505,88,672,2025-09-01,36
5506,83,964,2025-09-23,125
5507,62,144,2025-09-02,122
5508,98,339,2025-09-05,498
5509,18,613,2025-09-11,175
5510,50,875,2025-09-21,353
5511,51,120,2025-09-17,401
5512,38,605,2025-09-01,352
5513,92,814,2025-09-14,291
5514,9,142,2025-09-07,311
5515,5,314,2025-09-08,308
5516,63,108,2025-09-12,369
5517,11,696,2025-09-29,198
5518,66,1021,2025-09-27,94
5519,51,318,2025-09-05,284
5520,1,1038,2025-09-21,391
5521,80,389,2025-09-09,294
5522,48,624,2025-09-13,91
5523,26,873,2025-09-20,141
5524,43,301,2025-09-11,469
5525,34,503,2025-09-04,343
5526,37,563,2025-09-01,238
5527,78,1091,2025-09-21,353
5528,66,889,2025-09-13,114
5529,24,216,2025-09-02,208
5530,14,861,2025-09-30,457
5531,27,305,2025-09-25,301
5532,95,866,2025-09-10,436
5533,89,791,2025-09-07,463
5534,76,938,2025-09-10,194
5535,60,156,2025-09-21,330
5536,30,681,2025-09-29,462
5537,33,323,2025-09-17,22
5538,40,113,2025-09-07,434
5539,24,982,2025-09-11,115
5540,64,1070,2025-09-24,208
5541,93,436,2025-09-15,210
5542,78,872,2025-09-06,481
5543,63,592,2025-09-18,315
5544,37,915,2025-09-22,448
5545,32,180,2025-09-20,64
5546,1,974,2025-09-01,327
5547,7,978,2025-09-01,494
5548,36,1053,2025-09-01,165
5549,57,491,2025-09-24,300
5550,21,200,2025-09-02,198
5551,28,762,2025-09-07,226
5552,95,998,2025-09-12,48
5553,36,528,2025-09-21,21
5554,39,889,2025-09-02,470
5555,16,410,2025-09-05,144
5556,59,1053,2025-09-30,464
5557,27,224,2025-09-30,335
5558,96,1076,2025-09-22,415
5559,4,1002,2025-09-30,487
5560,61,279,2025-09-01,67
5561,12,843,2025-09-08,243
5562,75,812,2025-09-18,149
5563,35,124,2025-09-23,298
5564,62,165,2025-09-24,364
5565,20,321,2025-09-03,213
5566,87,487,2025-09-01,29
5567,64,543,2025-09-27,248
5568,53,280,2025-09-01,305
5569,6,773,2025-09-03,404
5570,36,827,2025-09-10,378
5571,62,308,2025-09-26,146
5572,4,788,2025-09-09,456
5573,25,341,2025-09-23,239
5574,1,766,2025-09-02,457
5575,73,956,2025-09-28,232
5576,72,1075,2025-09-23,260
5577,30,833,2025-09-28,390
5578,7,394,2025-09-12,55
5579,77,477,2025-09-15,430
5580,61,658,2025-09-06,201
5581,85,1024,2025-09-12,381
5582,71,654,2025-09-05,174
5583,95,755,2025-09-12,218
5584,23,695,2025-09-13,200
5585,60,456,2025-09-25,159
5586,19,934,2025-09-22,394
5587,64,792,2025-09-18,218
5588,47,1085,2025-09-14,54
5589,78,360,2025-09-29,80
5590,43,1047,2025-09-12,340
5591,60,562,2025-09-25,286
5592,88,269,2025-09-29,31
5593,44,619,2025-09-30,450
5594,81,249,2025-09-20,184
5595,70,748,2025-09-27,391
5596,21,972,2025-09-26,303
5597,18,936,2025-09-26,115
5598,89,506,2025-09-03,431
5599,54,1002,2025-09-04,266
5600,70,143,2025-09-17,63
5601,74,105,2025-09-09,488
5602,71,781,2025-09-06,388
5603,30,801,2025-09-23,413
5604,43,601,2025-09-04,176
5605,94,957,2025-09-26,201
5606,71,1060,2025-09-13,277
5607,85,940,2025-09-13,122
5608,74,460,2025-09-24,218
5609,89,870,2025-09-04,125
5610,82,760,2025-09-15,89
5611,89,1017,2025-09-25,106
5612,92,101,2025-09-29,416
5613,65,920,2025-09-04,263
5614,19,1038,2025-09-03,365
5615,40,348,2025-09-25,217
5616,39,946,2025-09-07,287
5617,82,199,2025-09-27,107
5618,4,117,2025-09-01,161
5619,16,313,2025-09-06,433
5620,100,797,2025-09-03,44
5621,33,564,2025-09-04,226
5622,46,778,2025-09-13,15
5623,90,712,2025-09-10,185
5624,50,484,2025-09-07,165
5625,55,735,2025-09-19,480
5626,62,751,2025-09-20,313
5627,6,796,2025-09-16,26
5628,64,428,2025-09-12,25
5629,33,818,2025-09-16,450
5630,50,871,2025-09-18,404
5631,13,533,2025-09-23,310
5632,80,1002,2025-09-12,495
5633,88,603,2025-09-01,204
5634,5,1086,2025-09-16,398
5635,12,587,2025-09-09,288
5636,12,185,2025-09-08,380
5637,92,747,2025-09-30,58
5638,59,489,2025-09-24,182
5639,31,719,2025-09-16,27
5640,42,418,2025-09-18,407
5641,91,976,2025-09-15,120
5642,79,521,2025-09-04,15
5643,88,232,2025-09-19,451
5644,87,900,2025-09-01,488
5645,65,556,2025-09-03,267
5646,24,575,2025-09-09,366
5647,73,498,2025-09-26,483
5648,69,770,2025-09-24,34
5649,33,700,2025-09-04,367
5650,67,603,2025-09-06,471
5651,58,401,2025-09-28,93
5652,6,398,2025-09-20,179
5653,55,213,2025-09-22,89
5654,10,304,2025-09-16,258
5655,32,106,2025-09-13,407
5656,96,927,2025-09-21,473
5657,23,892,2025-09-13,32
5658,39,288,2025-09-08,184
5659,88,698,2025-09-28,262
5660,30,831,2025-09-15,423
5661,90,1071,2025-09-30,69
5662,13,269,2025-09-05,77
5663,95,1070,2025-09-20,298
5664,4,549,2025-09-16,197
5665,90,541,2025-09-01,372
5666,68,1020,2025-09-23,198
5667,82,657,2025-09-04,224
5668,61,135,2025-09-09,233
5669,72,819,2025-09-14,44
5670,9,190,2025-09-09,459
5671,86,467,2025-09-16,215
5672,65,1042,2025-09-08,474
5673,18,224,2025-09-01,92
5674,12,685,2025-09-06,350
5675,26,557,2025-09-22,289
